i was your age once,Anu inki adda ku karmat suge,,,,
she died in,is addat rabte,,,,
take control,lowsis bey,,,,
i walked about 1 mile,anu 1 maayil gexe,,,,
large or small,naba akkek qunxa,,,,
i will pay,Anu mekleyyo,,,,
where on,ankel tan,,,,
i need it by tomorrow,Anu beera teeti faxxa,,,,
zain saw them,zayin ken yubleh,,,,
this glue does not adhere to plastic,tama xakbise palastiik mayakkaqinna,,,,
they will survive,oson waarelon,,,,
zain might go,Zayin gexam takkeh,,,,
does zain want to rest,zayin rabbo faxa,,,,
incidentally he is my sons friend,usug yi baxih kataysa,,,,
zain will check,Zayin cubbusele,,,,
he left his wife,usug isi barra cabeh,,,,
zains charming,Zayin qaxmeqe,,,,
i felt the same way,Anu tonnal cuse,,,,
i need more butter,Anu mango mutuk faxa,,,,
could you bring me a glass of water,atu lee kobbaaya yoh bahtam duuddaa,,,,
i fired tom,Anu tom diiriyeh,,,,
here is your change,ku milaagi akkel yan,,,,
they are inseparable,Baxsime waanam,,,,
i accept your offer,Anu ku xayyos oggoleh,,,,
that was easy,woh sahlinuk sugte,,,,
i have a lot of work to do,Anu abam faxa mango taama liyo.,,,,
i think i may vomit,anu alliitam bictam yot celta,,,,
its worth a fortune,tah gaddi melleb,,,,
zain became blind,zayin inti maleela yekke,,,,
he is very honest,usug kaxxa qadleena,,,,
he is loaded,usug quukimeh,,,,
he tends to tell lies,usug dirab yaabam faxa,,,,
he is not in our group,usug ni buttah addat mayana.,,,,
he hates his neighbor,Usug isi cuggaane niqbah.,,,,
thats strange,woh qibnaytu,,,,
we were swamped cleaning our house,nanu ninni qari kaqlisna,,,,
set it down there,wokkel daffes,,,,
hey what happened,Nagaale maca tekkeeh,,,,
i was born in,anu ooboke,,,,
what do we call this in english,nanu ah ingiliz afat maca secnaah?,,,,
i want to stay longer,Anu mangom sugam faxa,,,,
i have lost my car key,Anu inni kokkobeh maftac weeh,,,,
i cooked dinner,Anu diraari alayseh,,,,
i read the article,Anu kutbe kawseh,,,,
how many does he want,Usug magide faxaah,,,,
were already old,dumaak idaaliteh sugte,,,,
it is in the kitchen,Alaysoh qarih addat tan,,,,
she seems rich,is gaddaali celta,,,,
did you know that,Atu woh taaxigee,,,,
what a huge dog,mannah yan kaxxa kuta,,,,
its really horrible,tah nummak gibdih,,,,
its still crowded,uxih qoxxo le,,,,
is she healthy,is qaafiyat le,,,,
i freaked out,Anu meysiteh,,,,
zain likes cheese,Zayin hobbo kicna,,,,
it did not end well,nagay gaba makalo,,,,
this is confusing,tah badis le,,,,
do you want a car,Atu birtaali faxxa,,,,
love me love my dog,yoo ikcin yi kuta ikcin,,,,
i have two brothers,namma tooboko liyo.,,,,
i have met him before,Anu ahak dumal kaat ongooroweh,,,,
stand up please,Ku maganak uguta,,,,
are these zains shoes,tama zayin kebella kinnii,,,,
could you show me your answer sheet,Atu isi gacsih warkat yoo taybulleem duuddaa,,,,
your feet are dirty,Ibaabi wasakak tan.,,,,
this book is small,Tama kitab qunxah.,,,,
zain is a weirdo,zayin qibnaytu,,,,
how old are you,karmà kok magideey,,,,
he had lost all hope,usug inkih tan qaago weeh,,,,
who is this girl,Ta baxuwwa miyyaay,,,,
he is an american,usug ameerikah numu.,,,,
zain lived there,Zayin wokkel suge,,,,
i know what that is,Anu aaxigeh woh maca kinnim,,,,
she dumped me,is yoo qiddeh,,,,
it interested me,yoo ruffa hayta,,,,
zain is very hungry,Zayin kaxxam satqitteh,,,,
we were clueless,nanu oyti sinnim sugne,,,,
she was perfect,is qigduk sugte,,,,
never mind,aleey yanay xic,,,,
i am weak,Anu qaku liyo,,,,
he would not approve,usug moggolinna,,,,
were working on it,taamitak sugen,,,,
zain deserves better,Zayin taysem kaah taguudeh,,,,
she tried not to cry,is weeqe waytam gibbatteh,,,,
zain is really big,Zayin nummaak nabah,,,,
zains grinning,Zayins musuyya,,,,
i miss you very much,Anu kaxxam koh maxhaxeh,,,,
zain leaned back,Zayin wadirih qekiteh,,,,
its cool today,asaaku meqeh,,,,
the last train has already gone,illacaboh baabur gexxeh,,,,
zain lives in a slum,Zayin boolale qari addat mannoowa,,,,
i tried to escape,Anu kudam gabbateh,,,,
please do that again,Ku maganak woh qagitak ab,,,,
what is it now,away macaay,,,,
he is angry with you,usug kol bakcarriteh,,,,
she isnt poor,is baacoyta hinna,,,,
were newlyweds,qusubih digibih sugte,,,,
i have lost my pencil,anu inni kalam weeh,,,,
full of energy,caylak kibuk yan,,,,
his face brightened,kay fooci iffooweh,,,,
she hired him,is kaa tamlisse,,,,
how much do you charge for a single room,Inki qarih magide mekeltaah,,,,
she helped him,is kaa catteh.,,,,
it is nice,ah meqeh,,,,
mary is my wife,Mary yi barra,,,,
do you like movies,Atu Ransa kicintoo,,,,
dont let us down,nee oobisan,,,,
its bitter cold,tah qeero xabca,,,,
i heard the good news,Anu meqe xaagu obbeh.,,,,
i cant quite agree,anu oggolam maduuda,,,,
zain writes well,zayin nagay fiirisa,,,,
they are adorable,oson qaxa lon,,,,
tomll cry,Tomll weeqeh,,,,
make him work for it,kah taamitam kaa ab,,,,
is this your opinion,tah ku mabla,,,,
they were skiing,oson arroqle gexak sugen,,,,
call the police,Poliis kalluwus,,,,
zain wanted to unpack,zayin alfenta faxak suge,,,,
the baby is crawling,alqi giiritah yan,,,,
its hard to explain,baxxaqisaanam gibdih,,,,
zain was wounded,Zayin mudummeh suge,,,,
i am the one to blame,Anu esserimtam faxa num kinniyo,,,,
i no longer love him,Anu tahak bisoh kaa makiciyyo,,,,
its your book,ah ku kitaaba,,,,
zain is a good worker,zayin meqe taama abeyna.,,,,
no one noticed tom,Toom num mayaaxiga,,,,
everybody knew,Kulli num yaaxigeh,,,,
throw down your gun,isi gira addah qid,,,,
you are very smart,Atu kaxxa kasle lito,,,,
the economy is bad,Maddur umam,,,,
its not your fault,ah ku qellat hinna,,,,
who killed tom,Toom iyyi qidem,,,,
i have an explanation,Anu baxxaqsa liyo,,,,
moms working,inonti taamittah,,,,
i also have a sister,Anu kaadu maqanxa liyo,,,,
zain was insincere,Zayin baguuk masuginna,,,,
we will miss zain a lot,nanu zayin kaxxam maxhaxenno,,,,
my sister is a moron,Yi maqanxa duqur,,,,
i cant hear it,Anu teeti maabba,,,,
i dont like cats,Anu dummu makiciyyo,,,,
does he write an email,usug emayil fiirisa,,,,
where are the apples,Tuffaac ankel taniih,,,,
zain loves singing,Zayin gad kicna,,,,
i will be free,Anu currik akkeyyo,,,,
zain is a wealthy man,zayin gaddali numu.,,,,
i only met him once,Anu dubuk inki adda kaat ongoorowe,,,,
i shouldve run away,Anu kudem faxxiimak sugte,,,,
i just want the facts,Anu dubuk numma faxa,,,,
my hands are shaking,Gaba yok axaxxah tan.,,,,
i have a large family,Anu kaxxa buxah mara liyo.,,,,
lets negotiate,walallay,,,,
dont phone her now,away silki teetih mahaysitin,,,,
a lot has happened,Mangom tekkeh tan.,,,,
you are a coward,Atu gilicle kinnito,,,,
,zayin giirisah,,,,
i see the book,Anu kitab ubleh,,,,
is this your bicycle,tah ku baskili,,,,
we have seen no one,nanu num maballiyo.,,,,
is that the plan,toh ikraaro,,,,
zain is realistic,Zayin nummale,,,,
zain cant stop it,zayin tet soolisam maduuda,,,,
no ones blaming you,Wali num koo madareema.,,,,
this is japan,tah Jappaan,,,,
somebody saw you,inki num koo yuble,,,,
i dont eat any bread,Anu wali gaqammo makma,,,,
life is short,Mano uxxuk tan.,,,,
zain is cool,Zayin meqeh,,,,
zain wont bite you,zayin koo mayaraana,,,,
tell me a story,aydaadu yoh warisey,,,,
we arrived first,Naharak gufne,,,,
i am being blackmailed,anu datameel abah yan,,,,
zain isnt famous,zayin aytî gexxo mali,,,,
zain wake up,Zayin ugut,,,,
is your room clean,ku qari saytunih,,,,
zain rented a room,zayin qari mardeh,,,,
you are quite right,atu nummak gitat tan,,,,
what a big dog,mannah yan naba kuta,,,,
its very cold,kaxxam xabca,,,,
are you happy,atu farcik tanii,,,,
what is this letter,Ta ayyufta macaay,,,,
i am writing a letter,Anu ayyufta fiirisa,,,,
i am not doing that,Anu woh maaba,,,,
he has a cold,Usug waacita,,,,
here is your salad,ah teeti ku calma,,,,
its strange,qibnaytu,,,,
wheres my horse,yi faras ankel tan,,,,
the home team won,buxah dokon teyseh,,,,
thats fantastic,tah assakat le,,,,
zain swims very fast,zayin kaxxam sissikuk giirisa,,,,
believe what you want,Atu faxxaamal eemen,,,,
zain has gone awol,zayin awol gexeh,,,,
zain looked excited,Zayin farcilem ceela,,,,
we had to walk,Gexnam faxxiimak sugte.,,,,
this is a hotel,tah huteel,,,,
i am fine,anu nagay an,,,,
i am digging a well,Anu qeelak cottah an.,,,,
can i leave a message,Anu farmo cabam duudah,,,,
its sunday today,asaaku caadah,,,,
is he kind to you,usug koh meqeemi,,,,
i usually get up late,Anu xeflih udurruteh ugta,,,,
what a nice surprise,mannah tan meqe cakkum,,,,
have you forgotten the day i gave you a sound thrashing?,atu habbalteh ayro anu koh ece an xongolo?,,,,
this is very unusual,tah kaxxam amixxige waytaama,,,,
i am all alone here,Anu takkel dubuk an,,,,
i miss you,koh maxhaxeh,,,,
where should we hide,ankel naaqurem faxximtaah.,,,,
you arent needed,Atu mafaxximta,,,,
you are the best,Atu tayseemi,,,,
i see what you mean,Anu atu intam ableh,,,,
dogs often bury bones,kuuta xeflih lafoofi yaaguqe,,,,
this way gentlemen,ta gital kaxxa numow,,,,
i cry every day,Anu kulli ayro weeqah,,,,
he liked that,usug woh kicnah,,,,
i hate traveling,Anu safar niqibyoh,,,,
take a card,kardi bey,,,,
i will see you saturday,Sabtih koo ableyyo,,,,
have dinner with us,Diraari nellih xag,,,,
we need to hurry,Nasissiknam fanna.,,,,
are you listening,atu ankacissah inna,,,,
he is very talented,usug kaxxa acwa le,,,,
i have failed,Anu radeh,,,,
i lost pounds,Anu paawunxi weeh,,,,
you missed,atu maxhaxxeh,,,,
we cant use this,nanu tahat xoqoysimnam madudna,,,,
what did they do,maca abeeniih,,,,
i should be in charge,Anu saqal akkem faxximta,,,,
can i get a dog,Anu kuta geyam duudah,,,,
we live in karachi,Nanu karachi addal mannowna,,,,
may i go out to play,Anu digiruh awqem duudah,,,,
all lawyers are liars,inkih tan garkure dirabli,,,,
what is your intention,Kok niya macaay,,,,
do you speak catalan,atu katalan afah yabta,,,,
zains upset,Zayin bakcarriteh,,,,
its too loud,kaxxa xongolo,,,,
for what,macah,,,,
you may enter now,Atu away cultam duuddah,,,,
zain gave me a hug,zayin yoo aliilit xabba heeh,,,,
the boy stayed quiet,Awki tibbal suge.,,,,
zain grabbed a chair,Zayin korsi yibbixe,,,,
zain will take it,Zayin beele,,,,
it no longer matters,tahak bisoh taqabi mali,,,,
i have two cameras,Anu namma kaameera liyo,,,,
zain shut the window,zayin xangabu alfeh,,,,
zain is going bald,Zayin moyya gexa,,,,
we are dozing off,nanu xiinih nan,,,,
zain paid the bill,Zayin cisab mekleh,,,,
wheres the new girl,qusba awka ankel tan,,,,
say something,tukteena inxic,,,,
i was away for a year,Anu sanatah irol suge,,,,
he saw a running thief,usug arduk yan garqa yuble.,,,,
hey its snowing,Nagaale barad radah,,,,
i have two daughters,Anu namma saybaxa liyo,,,,
dont mind me,Yoo macsabin,,,,
i have asked him,Anu kaa essereh,,,,
zain is starving,Zayin qululut yan,,,,
i guess i am spoiled,Anu finqittem yot celta,,,,
he is not my cousin,usug yi qammih baxa hinna.,,,,
would you forgive me,atu yoh cabteh,,,,
she quit the company,is egla cabteh,,,,
he tricked me,usug yoo duquuruseh,,,,
zain looks irritated,zayin bakcarritem ceela,,,,
zain is overreacting,Zayin caddook dagah gacsa aba,,,,
i am so sorry,Anu kaxxam rookitah,,,,
who do you want to see,iyyaay tablem faxxaah.,,,,
she lives in london,is Londanal tan,,,,
i am going to church,Anu kaniisa gexa,,,,
zain was a lumberjack,zayin coox yargiqeh suge,,,,
zain cant see us,Zayin nee yablem maduuda,,,,
come on sing with me,yollih gad ab,,,,
i have a problem,Anu taqabi liyo,,,,
i forgot about that,Anu wohum habbaale,,,,
i dont like his type,Anu kay qaynat mafaxa,,,,
thats our secret,Toh ni sirri,,,,
how old is zain now,zayin away magideh karmat yan,,,,
i must be going deaf,Anu aytimali akkem faxximta,,,,
i want to play too,Anu digram faxa,,,,
zain looked horrified,Zayin meysiteh,,,,
its started to snow,barad qimbiseh,,,,
come on in,Addah am,,,,
the book is here,kitab akkel yan,,,,
please insert a coin,Ku maganak qastiya culus,,,,
did you notify tom,atu toom mayyi tiysixxige,,,,
zain likes to eat out,Zayin irol yakmem kicna,,,,
all of us were busy cleaning the room,nanu inkih footima fiyaanamat agxitak sugne.,,,,
the damage caused to the tourist industry is difficult to quantify,Wacaysir sanaaqatal kataase gibdaabinitteh ixxima yaaxigeenim gibdih,,,,
he lives comfortably,usug raacatle waara,,,,
you should go for a walk in morning,Saaku ibah gexxam faxxinta.,,,,
do you want kids,Atu urru faxxa,,,,
we remember,nanu kassitnah,,,,
my horse is white,Yi faras qadoh,,,,
we must run,Ardem faxximta.,,,,
he has a dark secret,usug data sirri le,,,,
is reservation necessary at that restaurant,woo maaqoh buxal arac yaysibixeenim faxxinta,,,,
this bird cannot fly,Ta kimbiro haaddam madudda.,,,,
i am glad i hired you,Anu koo tamlisem ruffa exce,,,,
you are replaceable,atu milaagimtam duuddah,,,,
the noise bothers me,xongolo yoo taqbissah,,,,
is he still here,usug uxih akkel yanii,,,,
i live a simple life,Anu sahlin manoh mannoowa,,,,
thats my idea,tah yi mabla,,,,
what if he is wrong,usug hoxek macaay,,,,
do you love him too,Atu kaadu kaa kicintoo,,,,
did zain come home,Zayin buxah yemeeteh,,,,
you can't back out on me now,Atu away yok wadirih tawqem madudda.,,,,
zain understood,Zayin cedeh,,,,
is zain still playing,zayin uxih digra,,,,
i will find another job,Anu gersi taama geeyyo.,,,,
i am attentive,Anu cubbi liyo,,,,
i go to bed at eleven,anu qarkaytoh taban kee tiya fan gexa,,,,
does she have a hobby,is ossotinah uddur leh,,,,
the dog bit the man,Kuti num areh,,,,
that’ll be all for now,toh inkih akkele away,,,,
you are overreacting,atu caddook dagah gacsa abta,,,,
the gun isnt loaded,gira maquukinna,,,,
i am glad to see her,Anu tet ubleemih ruffa axce,,,,
zain has a big mouth,Zayin kaxxa af le,,,,
you are so weird,atu kaxxam qibnaytu,,,,
it must be removed,Duugumtam faxximta.,,,,
i will read it to you,anu koh kawseyyo,,,,
you take the money,Atu lakqo beyta,,,,
what you are?,Atu macaay?,,,,
he has strange ideas,usug qibnayti mabla le,,,,
come on tell me,Amay yoh warisey,,,,
i am not busy now,Anu away agxe mayyu,,,,
leave it behind,darrel cab,,,,
he will be punished,usug digaalimele,,,,
there it is,wokkel tan,,,,
do you wear a kimono,atu kimono sarittee,,,,
where is my pencil,yi kalam ankel yaniih,,,,
get some food,dago maaqo gey,,,,
i like snow,Anu barad kiciyyoh,,,,
my feet are numb,ibaabi yok diiyeh,,,,
you look sick,Atu lakmisam celta,,,,
a heavy rain fell,kaxxa rob rade,,,,
come quickly,Sissikuk ama,,,,
zain hates carrots,Zayin kaaroot niqbah,,,,
we needed to do that,nanu woh abnam fanna,,,,
i wear contact lenses,Anu angaaraw lensitte sarte,,,,
they escaped,oson kuden,,,,
you dont need to go,Atu gexxam mafaxxa,,,,
women are beautiful,Sayyo qaxa le,,,,
i know his family,Anu kay buxah mara aaxigeh,,,,
he loves the tigers,usug kabqitte kicnah,,,,
i am so glad that you succeeded,anu kaxxam ruffa axce atu mayso abteemih,,,,
you need a haircut,Atu dagor garuq faxxa,,,,
we make a great team,nanu kaxxa dokon bicisne,,,,
you idiot,atu duqur,,,,
zain is old,zayin idaaliteh,,,,
zain lost his car key,Zayin kokkobeh maftac weeh,,,,
this is not a book,Taham kitab hinna.,,,,
he sang a song,usug gad abe,,,,
who fell,Raddem miyyaay,,,,
the cup is full,Galas kibbiimeh yan.,,,,
i want cash,Anu qado lakqo faxa,,,,
two beers please,namma biira kumagan,,,,
i want to see more,Anu mangom ablem faxa,,,,
baby wakes up if we make too much noise,alqi ugtele nanu kaxxa xongolo abnek,,,,
zain thinks i am crazy,Zayin anu cabbu liyom yakkale,,,,
watch your mouth,isi af wagit,,,,
were both fine,nammay inkih nagay sugte,,,,
its a bad time,tah uma udduru,,,,
i took a shower,Anu kaqaleh,,,,
listen carefully to what needs doing,Abaanam faxxintam cubbil ankacis.,,,,
zain is holding it,Zayin tet yabbixe,,,,
i shall try my best to handle the situation,Anu caalat lowsiisuh xiqqa haam gabbateyyo,,,,
i am not joking,Anu digirih maan,,,,
open your mouth wide,isi af baar luk faka,,,,
you all right,atu inkih gitat tan,,,,
enough is enough,xiiqa xiqah,,,,
two chapattis were not enough for me,namma chapattis yol madudda,,,,
zain succeeded,zayin agdaabele,,,,
it was almost funny,toh hununuh rufto luk sugte,,,,
zain wanted money,zayin lakqo faxak suge,,,,
i had to keep moving,Anu angagoyyat bisoh axcem faxxiimak sugte,,,,
zain turned quickly,Zayin sissikuk ufkune,,,,
she picked flowers,is qobor ugusse,,,,
why do you always annoy me,macaay kulli wak yoo kah bakcarrissam,,,,
he finished breakfast,usug qeero kalok gaba kaleh,,,,
why are you so awful,macaay atu kaxxam kah qaxuumaanah,,,,
be a man,Num tik,,,,
keep warm,laqis,,,,
you can do it tom,atu tom abtam duuddah,,,,
he came to my rescue,usug yoo catuh yemeete,,,,
were biased,uncus luk sugen,,,,
destroy this temple,Ta qibaadah arac bayis,,,,
thats why i came,Anu kah emeetem tohu,,,,
who helps her,iyyaay tet cattam,,,,
i wasnt hired,Anu tamlimeh masugiyyo,,,,
stop gawking,Gawking soolis,,,,
i dont know that,Anu woh maaxiga,,,,
he isnt young,usug furraynu hinna,,,,
today he is better than yesterday,asaaku usuk kimal yayse.,,,,
zains missing,Zayins bayeh,,,,
i cant hear tom,Anu Tom maabba,,,,
zain is not jealous,Zayin aysinu mali,,,,
are you polite,atu adabi litoo,,,,
is this book yours,Ta kitab kum kinnii,,,,
zain is impressed,zayin ruffa iyye,,,,
dont rely on him,kaal makalin,,,,
wheres my husband,Yi baqli ankel yaniih,,,,
i already apologized,Anu naharal elle qafuuta essere,,,,
youll find out,atu irol geetto,,,,
are you japanese,atu Jabbaan kinnitoo,,,,
wait for us,nee qambal,,,,
zain says he is unsure,Zayin usug masmita iyye,,,,
